1.9422	1.0
4.3858	1.0
2.7989	1.0
2.4164	1.0
4.2349	1.0
2.0939	1.0
3.1397	1.0
2.8800	1.0
2.6737	1.0
2.3529	1.0
3.0556	1.0
3.1058	1.0
3.0642	1.0
4.1804	1.0
3.9349	1.0
1.7657	1.0
3.7690	1.0
2.6771	1.0
1.8082	1.0
3.0526	1.0
0.9640	1.0
4.5321	1.0
4.3029	1.0
2.9123	1.0
3.0465	1.0
1.4183	1.0
2.6138	1.0
2.5556	1.0
3.8248	1.0
3.1289	1.0
3.3021	1.0
2.9703	1.0
3.4031	1.0
2.2446	1.0
3.5166	1.0
2.3558	1.0
3.7549	1.0
3.1236	1.0
2.9933	1.0
3.5227	1.0
2.8475	1.0
2.8278	1.0
1.4504	1.0
3.9585	1.0
3.8887	1.0
3.1906	1.0
2.8645	1.0
2.6855	1.0
3.6341	1.0
2.8360	1.0
3.1501	1.0
2.5356	1.0
0.6853	1.0
2.1790	1.0
3.3895	1.0
2.6676	1.0
2.5955	1.0
4.0644	1.0
3.7420	1.0
4.7358	1.0
1.4410	1.0
2.2952	1.0
3.8859	1.0
1.5188	1.0
2.0264	1.0
2.6229	1.0
1.3180	1.0
4.2207	1.0
1.5910	1.0
2.0751	1.0
4.2463	1.0
2.2058	1.0
2.8378	1.0
2.1782	1.0
2.0721	1.0
3.1969	1.0
1.4927	1.0
1.9882	1.0
0.8767	1.0
3.7487	1.0
0.9245	1.0
1.7571	1.0
2.7359	1.0
0.8121	1.0
2.3743	1.0
3.4488	1.0
1.6820	1.0
2.6041	1.0
3.6302	1.0
3.2348	1.0
2.2724	1.0
2.7801	1.0
4.2256	1.0
2.0149	1.0
1.7108	1.0
4.3271	1.0
2.0997	1.0
1.3683	1.0
1.8436	1.0
4.2935	1.0
2.7208	1.0
1.7974	1.0
2.3578	1.0
2.4311	1.0
3.4646	1.0
2.3843	1.0
1.2016	1.0
2.4493	1.0
1.3784	1.0
2.4937	1.0
3.9434	1.0
2.0482	1.0
2.7865	1.0
2.5949	1.0
2.2195	1.0
2.6924	1.0
4.4290	1.0
1.6486	1.0
3.8232	1.0
3.8511	1.0
4.0068	1.0
3.1647	1.0
3.4628	1.0
2.3011	1.0
2.3982	1.0
3.6635	1.0
3.5104	1.0
3.6889	1.0
0.5588	1.0
1.9000	1.0
2.3708	1.0
3.5194	1.0
1.3860	1.0
2.1280	1.0
2.7845	1.0
3.7622	1.0
1.8799	1.0
2.9866	1.0
2.4206	1.0
4.3081	1.0
1.4603	1.0
3.6039	1.0
3.7278	1.0
1.9129	1.0
2.7114	1.0
3.7519	1.0
4.1019	1.0
3.1458	1.0
3.0162	1.0
1.2411	1.0
2.1231	1.0
3.6143	1.0
3.1585	1.0
1.0094	1.0
3.9830	1.0
3.9375	1.0
3.8656	1.0
3.7749	1.0
2.9444	1.0
3.0399	1.0
3.2860	1.0
1.7869	1.0
3.7565	1.0
2.4532	1.0
3.0146	1.0
3.2654	1.0
1.9945	1.0
2.8532	1.0
1.6840	1.0
2.6247	1.0
1.2875	1.0
2.3417	1.0
4.0932	1.0
4.3936	1.0
2.1519	1.0
2.1688	1.0
1.7330	1.0
3.5546	1.0
1.9224	1.0
3.5850	1.0
4.3685	1.0
2.3537	1.0
2.7011	1.0
1.0403	1.0
1.5306	1.0
2.6496	1.0
3.6955	1.0
2.0082	1.0
0.6158	1.0
1.6725	1.0
2.6224	1.0
3.3800	1.0
3.0680	1.0
3.4310	1.0
2.9218	1.0
1.2786	1.0
0.9142	1.0
1.6207	1.0
2.5927	1.0
2.9427	1.0
3.7505	1.0
2.2703	1.0
2.2060	1.0
1.5395	1.0
2.5202	1.0
2.1466	1.0
2.3020	1.0
3.5943	1.0
3.4219	1.0
2.9493	1.0
2.6872	1.0
1.4078	1.0
4.2296	1.0
2.1428	1.0
2.7767	1.0
1.7228	1.0
3.0450	1.0
2.2126	1.0
2.4915	1.0
3.3294	1.0
3.4621	1.0
2.1439	1.0
3.0798	1.0
1.1135	1.0
4.1535	1.0
4.5738	1.0
3.0366	1.0
2.1175	1.0
3.1438	1.0
2.0951	1.0
3.1779	1.0
3.7821	1.0
3.3864	1.0
2.3812	1.0
2.8838	1.0
3.3284	1.0
3.5953	1.0
2.5088	1.0
1.6306	1.0
3.6414	1.0
2.9971	1.0
3.4938	1.0
3.7235	1.0
2.0877	1.0
0.5890	1.0
3.6779	1.0
3.0640	1.0
0.5457	1.0
2.3208	1.0
4.0533	1.0
1.5021	1.0
2.0607	1.0
3.1871	1.0
3.2183	1.0
3.7116	1.0
2.7133	1.0
3.1181	1.0
3.4524	1.0
3.0054	1.0
2.7539	1.0
3.3316	1.0
1.1548	1.0
4.3344	1.0
3.7853	1.0
4.6238	1.0
3.8967	1.0
3.1578	1.0
1.8890	1.0
3.4182	1.0
1.6983	1.0
4.0118	1.0
2.8192	1.0
3.4470	1.0
3.3286	1.0
4.6822	1.0
1.9741	1.0
2.4464	1.0
3.9905	1.0
2.9150	1.0
3.4550	1.0
1.2018	1.0
3.4678	1.0
1.6459	1.0
2.0394	1.0
3.1805	1.0
1.2737	1.0
0.2038	1.0
3.3272	1.0
2.4529	1.0
3.8122	1.0
0.0249	1.0
0.2546	1.0
2.4375	1.0
3.5424	1.0
2.4182	1.0
2.6568	1.0
1.6883	1.0
3.0291	1.0
3.1138	1.0
2.5034	1.0
4.2672	1.0
1.9164	1.0
3.1327	1.0
3.3595	1.0
3.6765	1.0
3.9545	1.0
3.5803	1.0
3.1516	1.0
3.4586	1.0
4.2312	1.0
1.9266	1.0
1.3840	1.0
3.6052	1.0
2.7533	1.0
3.3336	1.0
3.7752	1.0
3.8843	1.0
3.3179	1.0
3.3793	1.0
4.2756	1.0
3.8846	1.0
2.2123	1.0
3.8919	1.0
2.0842	1.0
3.4503	1.0
2.1162	1.0
2.6575	1.0
2.6318	1.0
3.3841	1.0
1.0602	1.0
1.7853	1.0
1.9532	1.0
0.3199	1.0
3.1601	1.0
3.7710	1.0
0.2766	1.0
2.3296	1.0
1.2695	1.0
2.6398	1.0
2.6381	1.0
4.2376	1.0
1.5143	1.0
2.6085	1.0
4.4077	1.0
1.6078	1.0
2.1937	1.0
1.4481	1.0
2.5079	1.0
2.1483	1.0
2.4353	1.0
3.0418	1.0
1.6029	1.0
4.0632	1.0
2.4076	1.0
3.1395	1.0
3.6998	1.0
3.6761	1.0
2.4426	1.0
0.0103	1.0
0.6828	1.0
3.7806	1.0
4.2538	1.0
4.4504	1.0
2.1602	1.0
3.5964	1.0
3.3799	1.0
3.5654	1.0
2.2857	1.0
3.6789	1.0
2.4341	1.0
0.7055	1.0
2.5125	1.0
1.0779	1.0
2.6791	1.0
2.1575	1.0
4.0467	1.0
3.7288	1.0
2.5203	1.0
3.0668	1.0
3.7925	1.0
2.9945	1.0
1.7283	1.0
3.7615	1.0
3.3330	1.0
3.8504	1.0
1.7066	1.0
3.2953	1.0
3.4356	1.0
4.4896	1.0
1.4775	1.0
2.9103	1.0
3.4939	1.0
1.5796	1.0
1.9755	1.0
3.2243	1.0
4.6812	1.0
3.9396	1.0
1.7186	1.0
3.7213	1.0
3.4898	1.0
2.5343	1.0
4.0875	1.0
2.8333	1.0
1.6798	1.0
3.4061	1.0
3.2009	1.0
3.5692	1.0
4.2324	1.0
2.9062	1.0
3.2072	1.0
3.6996	1.0
1.9795	1.0
3.2981	1.0
1.5404	1.0
1.9095	1.0
3.1039	1.0
1.0453	1.0
3.3487	1.0
1.1649	1.0
1.8951	1.0
1.1549	1.0
1.2076	1.0
2.4506	1.0
0.9035	1.0
2.8598	1.0
3.1183	1.0
3.0362	1.0
1.0177	1.0
2.9697	1.0
2.6178	1.0
1.9767	1.0
1.8243	1.0
1.8886	1.0
3.8992	1.0
3.9760	1.0
2.7514	1.0
3.6689	1.0
2.1293	1.0
3.9844	1.0
3.6960	1.0
2.7780	1.0
2.5130	1.0
2.9231	1.0
2.6487	1.0
3.9764	1.0
3.5285	1.0
3.0878	1.0
1.8517	1.0
4.1956	1.0
2.6106	1.0
3.5381	1.0
1.7077	1.0
2.1120	1.0
2.1011	1.0
4.2244	1.0
2.9124	1.0
2.7777	1.0
3.0229	1.0
2.7042	1.0
3.9718	1.0
2.5769	1.0
1.8835	1.0
2.1674	1.0
2.2798	1.0
3.1362	1.0
3.0815	1.0
2.3991	1.0
3.0110	1.0
2.3121	1.0
2.5386	1.0
2.9783	1.0
1.4009	1.0
2.2900	1.0
2.8142	1.0
4.1067	1.0
3.7790	1.0
4.2280	1.0
3.1322	1.0
2.8725	1.0
1.3175	1.0
4.4491	1.0
3.6718	1.0
3.3206	1.0
3.6162	1.0
4.1829	1.0
2.6831	1.0
3.6076	1.0
3.6617	1.0
4.2470	1.0
2.9472	1.0
3.4508	1.0
3.1566	1.0
2.7361	1.0
3.1977	1.0
2.3204	1.0
2.6345	1.0
2.6207	1.0
1.6978	1.0
3.7340	1.0
4.1315	1.0
3.8914	1.0
1.6216	1.0
2.6489	1.0
3.0874	1.0
2.8594	1.0
2.6798	1.0
4.0150	1.0
2.8073	1.0
2.3847	1.0
2.8449	1.0
1.8059	1.0
1.8791	1.0
2.2723	1.0
0.9098	1.0
2.3794	1.0
2.2133	1.0
2.5998	1.0
3.5487	1.0
2.8115	1.0
4.5720	1.0
3.5773	1.0
3.1398	1.0
2.6583	1.0
2.5782	1.0
3.2092	1.0
1.6192	1.0
0.9354	1.0
3.6389	1.0
1.2493	1.0
2.2489	1.0
3.0623	1.0
3.6001	1.0
1.7000	1.0
1.5335	1.0
3.8850	1.0
3.1467	1.0
2.7556	1.0
1.9348	1.0
2.3771	1.0
1.1329	1.0
3.5403	1.0
2.2688	1.0
2.0120	1.0
3.3276	1.0
3.8907	1.0
3.5655	1.0
4.3789	1.0
3.3849	1.0
2.6785	1.0
2.6438	1.0
2.7330	1.0
3.7406	1.0
3.0753	1.0
1.8676	1.0
1.8211	1.0
1.7269	1.0
3.5566	1.0
2.7971	1.0
2.6909	1.0
2.0300	1.0
0.8217	1.0
0.9262	1.0
2.0804	1.0
2.9996	1.0
1.3557	1.0
3.1941	1.0
2.8344	1.0
3.4448	1.0
2.2986	1.0
0.3176	1.0
3.4440	1.0
3.8607	1.0
3.1835	1.0
2.7168	1.0
2.7815	1.0
3.0399	1.0
1.4168	1.0
3.4829	1.0
0.7322	1.0
3.0824	1.0
2.9289	1.0
3.1086	1.0
2.3642	1.0
3.6874	1.0
1.1688	1.0
3.7121	1.0
2.3128	1.0
3.6493	1.0
3.7469	1.0
3.4119	1.0
2.4356	1.0
4.4578	1.0
0.6436	1.0
1.3995	1.0
2.6205	1.0
1.9385	1.0
3.4606	1.0
3.8629	1.0
3.4084	1.0
2.4036	1.0
2.7246	1.0
4.4992	1.0
2.0243	1.0
3.1609	1.0
4.2211	1.0
2.7312	1.0
3.0174	1.0
1.8464	1.0
4.2350	1.0
2.3402	1.0
2.2432	1.0
2.1749	1.0
2.9005	1.0
3.5445	1.0
2.9498	1.0
2.3100	1.0
4.1680	1.0
1.5720	1.0
3.7556	1.0
2.6268	1.0
2.9170	1.0
1.6674	1.0
4.2616	1.0
0.7233	1.0
4.8355	1.0
4.1049	1.0
2.9688	1.0
3.8438	1.0
2.7597	1.0
3.6765	1.0
2.2557	1.0
4.1552	1.0
3.6409	1.0
2.1204	1.0
4.5978	1.0
3.1485	1.0
2.1057	1.0
1.6266	1.0
4.7315	1.0
3.6673	1.0
2.6457	1.0
2.0136	1.0
3.9533	1.0
2.2569	1.0
2.4090	1.0
3.2134	1.0
2.7087	1.0
3.5369	1.0
2.8111	1.0
2.3662	1.0
1.4493	1.0
2.8481	1.0
4.2639	1.0
2.7421	1.0
2.0876	1.0
2.9768	1.0
1.4312	1.0
3.7350	1.0
2.9671	1.0
1.4581	1.0
2.1562	1.0
2.8344	1.0
0.6832	1.0
3.9322	1.0
3.3312	1.0
1.7367	1.0
3.0484	1.0
1.0917	1.0
3.0624	1.0
2.9664	1.0
3.1246	1.0
2.1561	1.0
2.9760	1.0
3.6955	1.0
2.0258	1.0
3.7863	1.0
0.2754	1.0
3.8247	1.0
3.6094	1.0
4.7052	1.0
4.5796	1.0
1.3140	1.0
4.1269	1.0
2.2349	1.0
1.1952	1.0
0.7047	1.0
2.6578	1.0
3.2126	1.0
4.0521	1.0
3.1351	1.0
3.6308	1.0
4.0892	1.0
2.2876	1.0
1.4347	1.0
2.6671	1.0
2.9137	1.0
4.3758	1.0
1.6589	1.0
0.7686	1.0
4.4511	1.0
3.6585	1.0
2.6412	1.0
2.4377	1.0
3.9759	1.0
2.9367	1.0
2.9339	1.0
0.5515	1.0
1.6188	1.0
3.7399	1.0
